battery_power,clock_speed,fc,int_memory,m_dep,mobile_wt,n_cores,pc,ram,talk_time,num_pix,aspect_ratio
0.8683155080213902,0.07999999999999996,0.10526315789473684,0.0967741935483871,0.33333333333333337,0.16666666666666674,0.8571428571428572,0.30000000000000004,0.8618385889898449,0.3333333333333333,0.08158636832840274,0.8352941176470589
0.6203208556149733,0.03999999999999998,0.42105263157894735,0.6451612903225806,0.8888888888888888,0.5916666666666667,0.5714285714285714,0.45,0.41715660074826294,0.7777777777777777,0.2650673956610445,0.12745098039215685
0.9879679144385025,0.96,0.0,0.27419354838709675,1.0,0.7999999999999999,0.2857142857142857,0.45,0.041421699625868516,0.0,0.5230655149960058,0.22058823529411764
0.40975935828877,0.9199999999999999,0.21052631578947367,0.1129032258064516,0.33333333333333337,0.975,0.2857142857142857,0.75,0.17397113842864775,0.8333333333333333,0.28417354789370164,0.7235294117647059
0.570855614973262,0.72,0.5263157894736842,0.33870967741935487,0.11111111111111112,0.43333333333333346,0.5714285714285714,0.8,0.16675574559059325,0.3333333333333333,0.14635131876342916,0.1764705882352941
0.7934491978609624,0.8,0.0,0.30645161290322576,0.11111111111111112,0.7500000000000001,0.8571428571428572,0.0,0.9962586851950828,0.3333333333333333,0.14159001398880172,0.8615916955017301
0.9612299465240641,0.9199999999999999,0.0,0.8548387096774194,0.5555555555555555,0.9916666666666666,0.42857142857142855,0.5,0.21138428647781932,0.8888888888888888,0.03955283341655698,0.7394957983193278
0.8877005347593581,0.48000000000000004,0.0,0.5483870967741935,0.7777777777777778,0.2666666666666667,0.5714285714285714,0.05,0.3257616247995724,0.27777777777777773,0.03889005648708089,0.34759358288770054
0.24732620320855608,0.03999999999999998,0.10526315789473684,0.8064516129032258,0.0,0.8166666666666668,0.2857142857142857,0.15000000000000002,0.048369855692143235,0.8333333333333333,0.06856784930306437,0.5
0.023395721925133672,0.76,0.631578947368421,0.016129032258064516,0.2222222222222222,0.85,0.8571428571428572,0.7000000000000001,0.007482629609834313,0.1111111111111111,0.5473256808890454,0.7794117647058824
0.42446524064171115,0.0,0.0,0.1129032258064516,0.8888888888888888,0.5833333333333334,0.7142857142857142,0.1,0.4954569748797434,0.7777777777777777,0.5928744896204537,0.5620915032679739
0.5795454545454546,1.0000000000000002,0.5263157894736842,0.7741935483870968,0.11111111111111112,0.14166666666666672,0.8571428571428572,0.9,0.598610368786745,0.16666666666666669,0.14599010920973338,0.4570135746606335
0.38368983957219244,0.0,0.10526315789473684,0.14516129032258066,0.11111111111111112,0.35,0.0,0.8,0.9810261892036343,0.27777777777777773,0.12036643534452265,0.3602941176470588
0.22660427807486622,0.16000000000000003,0.3157894736842105,0.5,0.6666666666666666,0.5833333333333334,0.7142857142857142,0.35000000000000003,0.48530197755211113,0.9444444444444444,0.6053691386068724,0.8352941176470589
0.7767379679144384,0.0,0.0,0.6129032258064516,0.5555555555555555,0.5583333333333335,0.42857142857142855,0.75,0.28861571352218063,0.7222222222222221,0.3759489173782848,0.6397058823529411
0.1811497326203208,0.8400000000000001,0.3684210526315789,0.06451612903225806,0.0,0.16666666666666674,0.14285714285714285,0.5,0.1798503474078033,0.8888888888888888,0.27802110868353963,0.4570135746606335
0.9752673796791442,0.6400000000000001,0.05263157894736842,0.08064516129032258,0.11111111111111112,0.7083333333333334,0.8571428571428572,0.45,0.9398717263495455,0.2222222222222222,0.19313428165256855,0.8556149732620322
0.12098930481283421,0.0,0.21052631578947367,0.27419354838709675,1.0,0.3416666666666667,0.42857142857142855,0.55,0.5561197220737573,0.8888888888888888,0.24438317853046837,0.04278074866310161
0.462566844919786,0.72,0.3684210526315789,0.29032258064516125,1.0,0.65,0.8571428571428572,0.65,0.45483698556921426,0.0,0.7054714339786909,0.7394957983193278
0.008689839572192493,0.4400000000000001,0.3684210526315789,0.5645161290322581,0.0,0.7666666666666667,0.0,0.45,0.838054516301443,0.16666666666666669,0.42187933277185347,0.6862745098039216
0.1356951871657754,0.8800000000000001,0.42105263157894735,0.4354838709677419,0.11111111111111112,0.0,0.0,0.5,0.23142704436130412,0.4444444444444445,0.4282783446223153,0.3137254901960784
0.6570855614973261,1.0000000000000002,0.15789473684210525,0.16129032258064516,0.5555555555555555,0.45000000000000007,0.2857142857142857,0.25,0.32095136290753606,1.0,0.2257613930760337,0.26050420168067223
0.22192513368983952,0.6800000000000002,0.21052631578947367,0.4032258064516129,0.8888888888888888,0.3666666666666666,0.0,0.30000000000000004,0.5061464457509353,0.27777777777777773,0.12589327716468832,0.5620915032679739
0.5267379679144384,0.16000000000000003,0.5263157894736842,0.3709677419354839,1.0,0.8166666666666668,0.7142857142857142,0.6000000000000001,0.21031533939070013,0.49999999999999994,0.17415696685185864,0.3137254901960784
0.5227272727272727,0.07999999999999996,0.0,0.4032258064516129,0.11111111111111112,0.0,0.42857142857142855,0.30000000000000004,0.9890432923570283,0.2222222222222222,0.5601193153387805,0.9273356401384083
0.37098930481283415,0.6400000000000001,0.42105263157894735,0.5645161290322581,0.6666666666666666,0.17500000000000004,0.2857142857142857,0.55,0.6400320684126135,0.05555555555555555,0.22762088643251474,0.3137254901960784
0.034759358288770026,0.6800000000000002,0.0,0.25806451612903225,0.6666666666666666,0.4666666666666667,0.14285714285714285,0.05,0.8134687332977018,1.0,0.6252865277356783,0.8725490196078431
0.44719251336898386,0.16000000000000003,0.3157894736842105,0.1935483870967742,0.33333333333333337,0.9916666666666666,0.14285714285714285,0.65,0.12266167824692675,1.0,0.08335910942609767,0.25163398692810457
0.47727272727272724,0.2,0.21052631578947367,0.22580645161290322,0.0,0.41666666666666663,0.42857142857142855,0.4,0.6349545697487974,0.7222222222222221,0.16925314050922544,0.10084033613445377
0.30013368983957217,0.0,0.47368421052631576,0.8548387096774194,0.0,0.6333333333333334,0.5714285714285714,0.5,0.22421165152324957,0.6111111111111112,0.1650549508429686,0.8991596638655461
0.20053475935828874,0.6800000000000002,0.10526315789473684,0.9838709677419355,0.33333333333333337,0.7083333333333334,0.8571428571428572,0.2,0.36370924639230356,0.9444444444444444,0.1441073786410775,0.20415224913494806
0.7820855614973261,0.0,0.6842105263157894,0.04838709677419355,0.8888888888888888,0.8250000000000001,1.0,0.9,0.14938535542490644,0.4444444444444445,0.1263758366041861,0.3602941176470588
0.38836898395721925,0.12000000000000005,0.0,0.5806451612903226,0.0,0.9833333333333333,1.0,0.25,0.5561197220737573,0.8333333333333333,0.2997905036226814,0.12745098039215685
0.7767379679144384,0.8,0.6842105263157894,0.4032258064516129,0.2222222222222222,0.7416666666666666,0.42857142857142855,0.7000000000000001,0.48850881881346875,0.8888888888888888,0.30533722616881886,0.10084033613445377
0.7653743315508019,0.72,0.42105263157894735,0.6290322580645161,0.11111111111111112,0.8750000000000001,0.14285714285714285,0.5,0.8238909673971138,0.9444444444444444,0.8570637768525351,0.5620915032679739
0.7707219251336896,0.52,0.05263157894736842,0.14516129032258066,0.2222222222222222,0.5499999999999999,0.8571428571428572,0.1,0.21753073222875463,0.6666666666666665,0.5220854210247198,0.08088235294117647
0.9852941176470587,0.4000000000000001,0.3157894736842105,0.22580645161290322,0.8888888888888888,0.4,1.0,0.55,0.732763228220203,0.6111111111111112,0.010119031328409455,0.8352941176470589
0.48328877005347587,0.52,0.10526315789473684,0.6774193548387097,0.11111111111111112,0.4916666666666666,0.14285714285714285,0.45,0.09754142169962587,0.6666666666666665,0.11045163329200552,0.34759358288770054
0.999331550802139,0.8,0.2631578947368421,0.7903225806451613,0.33333333333333337,0.35,0.42857142857142855,0.45,0.5291288081239978,0.5555555555555556,0.24693075155857147,0.9191176470588236
0.07553475935828874,0.96,0.15789473684210525,0.3548387096774194,0.11111111111111112,0.1166666666666667,0.42857142857142855,0.35000000000000003,0.44735435595938,0.1111111111111111,0.06026674254046761,0.9728506787330318
0.5614973262032086,0.6400000000000001,0.0,0.5483870967741935,0.33333333333333337,0.22499999999999998,1.0,0.05,0.5195082843399251,0.7222222222222221,0.06668924979435067,0.8104575163398693
0.24598930481283415,0.32,0.15789473684210525,0.5161290322580645,0.0,0.20000000000000007,0.14285714285714285,0.2,0.964190272581507,0.49999999999999994,0.06311071911942327,0.1990950226244344
0.45053475935828874,0.03999999999999998,0.5263157894736842,0.3709677419354839,0.0,0.5416666666666666,0.14285714285714285,0.6000000000000001,0.7741849278460715,0.5555555555555556,0.04968348335105386,0.43790849673202614
0.10026737967914434,0.12000000000000005,0.10526315789473684,0.9838709677419355,0.11111111111111112,0.7999999999999999,0.5714285714285714,0.2,0.5312667022982362,0.9444444444444444,0.11798720300906407,0.6596638655462186
0.28542780748663094,0.0,0.5789473684210527,0.8709677419354839,0.6666666666666666,0.0,1.0,0.65,0.10956707642971672,0.16666666666666669,0.0675157199740363,0.5294117647058824
0.36229946524064166,0.0,0.3684210526315789,0.6451612903225806,0.0,0.2583333333333333,0.2857142857142857,0.4,0.17530732228754675,0.2222222222222222,0.2971801901217062,0.5698529411764706
0.7459893048128341,0.76,0.42105263157894735,0.5483870967741935,0.7777777777777778,0.04166666666666674,0.0,0.45,0.010689470871191875,0.27777777777777773,0.27014808300745297,0.6117647058823529
0.4799465240641711,0.4400000000000001,0.2631578947368421,0.03225806451612903,0.2222222222222222,0.7416666666666666,0.7142857142857142,0.35000000000000003,0.46552645644040613,0.1111111111111111,0.6186918069204549,0.1895424836601307
0.7038770053475936,0.8800000000000001,0.15789473684210525,0.7258064516129032,0.6666666666666666,0.8750000000000001,0.5714285714285714,0.6000000000000001,0.06761090326028862,0.9444444444444444,0.10918004140354827,0.22058823529411764
0.1985294117647059,0.0,0.3684210526315789,0.0,0.7777777777777778,0.5666666666666668,0.14285714285714285,0.75,0.8917691074291821,0.05555555555555555,0.07704710802566835,0.6596638655462186
0.20989304812834225,0.6000000000000001,0.21052631578947367,0.7903225806451613,0.2222222222222222,0.04166666666666674,0.7142857142857142,0.6000000000000001,0.8586317477284874,0.2222222222222222,0.3239148609201213,0.8352941176470589
0.6758021390374331,0.0,0.42105263157894735,0.25806451612903225,0.0,0.06666666666666665,0.2857142857142857,0.8500000000000001,0.8955104222340994,0.2222222222222222,0.5250719191716812,0.8725490196078431
0.46122994652406407,0.32,0.8421052631578947,0.3870967741935484,0.7777777777777778,0.033333333333333326,0.0,1.0,0.3602351683591662,0.3888888888888889,0.11668049711109815,0.180672268907563
0.9979946524064169,0.07999999999999996,0.2631578947368421,0.04838709677419355,0.33333333333333337,0.9083333333333333,0.14285714285714285,0.35000000000000003,0.42223409941207907,0.8888888888888888,0.030917885372381493,0.9656862745098038
0.24131016042780745,0.72,0.47368421052631576,0.06451612903225806,0.0,0.22499999999999998,1.0,0.7000000000000001,0.8556921432389096,0.3888888888888889,0.41974796403292663,0.43790849673202614
0.9518716577540105,1.0000000000000002,0.0,0.22580645161290322,0.7777777777777778,0.7916666666666666,1.0,0.55,0.5122928915018706,0.9444444444444444,0.2724725787986774,0.4201680672268907
0.9478609625668448,0.4000000000000001,0.2631578947368421,0.7419354838709677,0.7777777777777778,0.5833333333333334,0.42857142857142855,0.30000000000000004,0.30331373597006944,0.5555555555555556,0.09007156544967362,0.7058823529411765
0.41510695187165775,0.27999999999999997,0.47368421052631576,0.0,0.5555555555555555,0.33333333333333337,0.42857142857142855,0.7000000000000001,0.8110636023516835,0.6111111111111112,0.06410423903552144,0.14438502673796794
0.21056149732620316,0.0,0.21052631578947367,0.1935483870967742,0.8888888888888888,0.9833333333333333,0.2857142857142857,0.65,0.20363442009620525,0.7222222222222221,0.01805634662484657,0.5986159169550174
0.9331550802139037,1.0000000000000002,0.05263157894736842,0.30645161290322576,0.4444444444444445,0.9333333333333335,1.0,0.1,0.004543025120256547,0.05555555555555555,0.6515654909842199,0.33564013840830453
0.0267379679144385,0.2,0.0,0.12903225806451613,0.33333333333333337,0.3916666666666667,0.42857142857142855,0.0,0.203901656867985,0.7222222222222221,0.8844650974491222,0.47058823529411764
0.41510695187165775,0.9199999999999999,0.0,0.4193548387096774,0.5555555555555555,0.8666666666666666,0.2857142857142857,0.2,0.30625334045964725,0.05555555555555555,0.79636662950434,0.7394957983193278
0.7085561497326203,0.0,0.5263157894736842,0.03225806451612903,0.4444444444444445,0.45000000000000007,0.14285714285714285,0.65,0.4080705505077498,0.4444444444444445,0.4104019572962006,0.9728506787330318
0.9866310160427807,0.32,0.10526315789473684,0.467741935483871,0.33333333333333337,0.775,1.0,0.30000000000000004,0.6373597006948155,0.27777777777777773,0.3974627029835031,0.22058823529411764
0.5073529411764706,0.03999999999999998,0.2631578947368421,0.17741935483870966,1.0,0.21666666666666667,0.7142857142857142,0.30000000000000004,0.6557990379476215,0.3333333333333333,0.02794455497898582,0.027149321266968326
0.25467914438502665,0.07999999999999996,0.47368421052631576,0.4193548387096774,0.11111111111111112,0.5916666666666667,0.7142857142857142,0.8,0.13228220203099944,0.3333333333333333,0.05319359334568865,0.5882352941176471
0.9077540106951871,0.0,0.15789473684210525,0.32258064516129037,0.6666666666666666,0.7000000000000001,0.0,0.35000000000000003,0.21672902191341525,0.4444444444444445,0.42534632482834156,0.00692041522491349
0.8114973262032084,0.2,0.21052631578947367,0.467741935483871,0.4444444444444445,0.025000000000000022,1.0,0.8500000000000001,0.09861036878674506,0.6111111111111112,0.26262232455775714,0.33564013840830453
0.7981283422459893,0.0,0.3157894736842105,0.7096774193548387,0.6666666666666666,1.0,0.2857142857142857,0.45,0.05077498663816141,0.7222222222222221,0.8742639613043616,0.8492647058823529
0.30481283422459887,0.8,0.21052631578947367,0.08064516129032258,0.7777777777777778,0.22499999999999998,0.5714285714285714,0.5,0.424906467129877,0.27777777777777773,0.45707002508069766,0.4068627450980392
0.7713903743315507,0.0,0.3157894736842105,0.03225806451612903,0.0,0.20833333333333337,0.2857142857142857,0.6000000000000001,0.11143773383217531,0.5555555555555556,0.21446397689911278,0.2764705882352941
0.6303475935828877,0.6400000000000001,0.47368421052631576,0.5806451612903226,0.33333333333333337,0.20000000000000007,0.8571428571428572,0.8,0.9374665954035275,0.4444444444444445,0.14432890673047777,0.6596638655462186
0.4498663101604277,0.07999999999999996,0.05263157894736842,0.3709677419354839,0.7777777777777778,0.09166666666666667,0.14285714285714285,0.4,0.0077498663816141095,0.05555555555555555,0.41039730985376566,0.3529411764705882
0.5922459893048129,0.0,0.0,0.9516129032258065,0.4444444444444445,0.15000000000000002,0.2857142857142857,0.0,0.09967931587386425,0.49999999999999994,0.22987463782222914,0.6117647058823529
0.606283422459893,0.6400000000000001,0.5263157894736842,0.6935483870967742,0.8888888888888888,0.07500000000000007,0.5714285714285714,0.7000000000000001,0.9877071084981293,0.05555555555555555,0.16878891264822113,0.7794117647058824
0.8195187165775399,0.6400000000000001,0.5263157894736842,0.8870967741935484,0.2222222222222222,0.65,0.7142857142857142,0.9,0.068412613575628,0.2222222222222222,0.12162873234810996,0.38823529411764707
0.0782085561497326,0.6400000000000001,0.10526315789473684,0.06451612903225806,0.2222222222222222,0.050000000000000044,0.0,0.2,0.2124532335649385,0.7222222222222221,0.5692662566245419,0.8009049773755657
0.45187165775401067,0.16000000000000003,0.05263157894736842,0.4354838709677419,0.33333333333333337,0.9249999999999999,0.14285714285714285,0.4,0.014698022447888828,0.9444444444444444,0.0371248029355312,0.25163398692810457
0.3108288770053475,0.03999999999999998,0.47368421052631576,0.7741935483870968,0.11111111111111112,0.30833333333333335,0.42857142857142855,0.5,0.6194548369855691,0.16666666666666669,0.6514361371697799,0.05294117647058824
0.1497326203208556,0.32,0.8421052631578947,0.935483870967742,0.33333333333333337,0.6666666666666666,1.0,0.8500000000000001,0.28594334580438263,0.7222222222222221,0.36228311289825355,0.38823529411764707
0.05548128342245984,0.52,0.0,0.27419354838709675,0.2222222222222222,0.7333333333333333,0.2857142857142857,0.0,0.05585248530197755,0.1111111111111111,0.4668867144595876,0.6862745098039216
0.010026737967914423,0.07999999999999996,0.05263157894736842,0.4516129032258065,0.8888888888888888,0.4833333333333333,0.0,0.6000000000000001,0.9286477819347941,0.7222222222222221,0.01929721375498374,0.7958477508650519
0.44719251336898386,0.96,0.10526315789473684,0.6129032258064516,0.33333333333333337,0.7416666666666666,0.7142857142857142,0.25,0.5638695884553714,0.0,0.07199921096755105,0.5
0.8689839572192513,0.0,0.3157894736842105,0.8064516129032258,0.8888888888888888,0.33333333333333337,0.7142857142857142,0.5,0.0005344735435595938,0.3888888888888889,0.04068887490066092,0.5798319327731092
0.24465240641711222,0.4000000000000001,0.0,0.8870967741935484,0.0,0.6583333333333333,0.42857142857142855,0.0,0.5080171031533939,0.8888888888888888,0.05061271364680161,0.7794117647058824
0.24866310160427801,0.0,0.3157894736842105,0.0967741935483871,0.5555555555555555,0.6,0.8571428571428572,0.45,0.08524853019775519,0.27777777777777773,0.45452477577381206,0.5372549019607843
0.053475935828877,0.03999999999999998,0.2631578947368421,0.8709677419354839,0.11111111111111112,0.8333333333333334,0.14285714285714285,0.5,0.026189203634420094,0.6111111111111112,0.07288403236892019,0.38823529411764707
0.2339572192513369,0.72,0.3684210526315789,0.8387096774193549,1.0,0.17500000000000004,0.14285714285714285,0.45,0.20016034206306788,0.6666666666666665,0.20146869508594928,0.12745098039215685
0.2125668449197861,0.8,0.0,0.14516129032258066,0.11111111111111112,0.025000000000000022,1.0,0.05,0.22394441475146976,0.7222222222222221,0.08954795360200027,0.5
0.8696524064171123,0.8800000000000001,0.0,0.12903225806451613,0.5555555555555555,0.17500000000000004,0.8571428571428572,0.45,0.11758417958311063,0.05555555555555555,0.035130017365943234,0.5
0.3455882352941176,0.6800000000000002,0.42105263157894735,0.22580645161290322,0.5555555555555555,0.6083333333333333,1.0,0.5,0.7715125601282736,1.0,0.36361796164207566,0.7301038062283738
0.9037433155080212,0.0,0.05263157894736842,0.4032258064516129,0.2222222222222222,0.975,0.7142857142857142,0.65,0.45884553714591125,0.3333333333333333,0.25217977959762444,0.1647058823529412
0.9425133689839571,0.16000000000000003,0.05263157894736842,0.5483870967741935,0.6666666666666666,0.2333333333333334,1.0,0.15000000000000002,0.748530197755211,0.16666666666666669,0.3623373330599949,0.06535947712418301
0.5661764705882353,0.6000000000000001,0.2631578947368421,0.5483870967741935,0.2222222222222222,0.5416666666666666,0.7142857142857142,0.30000000000000004,0.6141101015499733,0.5555555555555556,0.08612743596986186,0.0
0.9237967914438501,0.0,0.15789473684210525,0.12903225806451613,0.2222222222222222,0.5499999999999999,0.7142857142857142,0.65,0.6264029930518439,1.0,0.37194927678049977,0.5
0.3469251336898395,0.07999999999999996,0.15789473684210525,0.4032258064516129,0.6666666666666666,0.4,0.42857142857142855,0.2,0.7878140032068413,0.3888888888888889,0.34823544356481556,0.0032679738562091526
0.5381016042780749,0.6400000000000001,0.10526315789473684,0.5,0.33333333333333337,0.7833333333333333,0.2857142857142857,0.45,0.6052912880812399,0.7777777777777777,0.27819538777485103,0.8725490196078431
0.3155080213903743,0.0,0.2631578947368421,0.8225806451612904,0.4444444444444445,0.9666666666666667,0.5714285714285714,0.35000000000000003,0.428915018706574,0.7777777777777777,0.012530537569666452,0.8009049773755657
0.10561497326203206,0.0,0.3684210526315789,0.04838709677419355,0.2222222222222222,0.7416666666666666,1.0,0.5,0.5168359166221271,0.7777777777777777,0.12079787291723577,0.6397058823529411
0.391711229946524,0.32,0.0,0.22580645161290322,0.2222222222222222,0.7166666666666667,0.2857142857142857,0.45,0.11598075895243184,0.2222222222222222,0.041451830033735274,0.4201680672268907
0.24532085561497324,0.48000000000000004,0.0,0.4516129032258065,0.7777777777777778,0.025000000000000022,0.42857142857142855,0.0,0.37332977017637625,0.8333333333333333,0.06970337440467554,0.6524064171122994
0.8429144385026737,0.07999999999999996,0.3684210526315789,0.935483870967742,0.0,0.6416666666666667,0.42857142857142855,0.5,0.3003741314804917,0.6666666666666665,0.12774321744505301,0.3403361344537815
0.2433155080213903,0.27999999999999997,0.42105263157894735,0.9193548387096774,0.0,0.6583333333333333,0.2857142857142857,0.45,0.5625334045964724,0.9444444444444444,0.37154030184622233,0.7095588235294118
0.8676470588235292,0.2,0.05263157894736842,0.4516129032258065,0.5555555555555555,0.3583333333333333,0.2857142857142857,0.45,0.05050774986638161,0.4444444444444445,0.21738515266073824,0.8352941176470589
0.14438502673796788,0.24000000000000005,0.10526315789473684,0.1935483870967742,0.0,0.15833333333333333,1.0,0.30000000000000004,0.09967931587386425,1.0,0.9571433513946717,0.9889705882352942
0.6350267379679144,0.0,0.2631578947368421,0.8870967741935484,0.5555555555555555,0.8416666666666667,1.0,0.6000000000000001,0.7434526990913949,0.8888888888888888,0.30184209126647454,0.4627450980392157
0.6885026737967914,0.6000000000000001,0.0,0.935483870967742,0.33333333333333337,0.6833333333333335,0.7142857142857142,0.05,0.6060929983965793,0.27777777777777773,0.12003749969662529,0.8868778280542986
0.9552139037433154,0.6000000000000001,0.5789473684210527,0.22580645161290322,0.7777777777777778,0.8833333333333334,1.0,0.6000000000000001,0.4080705505077498,0.6111111111111112,0.9389672040315015,0.1384083044982699
0.14104278074866305,0.0,0.15789473684210525,0.532258064516129,0.11111111111111112,0.033333333333333326,0.14285714285714285,0.5,0.5168359166221271,0.1111111111111111,0.1706272343224984,0.7794117647058824
0.6864973262032084,0.52,0.15789473684210525,0.8548387096774194,0.7777777777777778,0.4083333333333333,0.5714285714285714,0.30000000000000004,0.2741849278460716,0.49999999999999994,0.20312938118271212,0.8556149732620322
